scene_key,target_class,viewpoint_1,viewpoint_2,ordered_label,best_constituent_single,best_box_score,mean_quality_score,unanimous_best_box_score,noisy_or_best_iou_score,noisy_or_mean_iou_score,support_weighted_or_score
S0-SM_barrel_10,barrel,ellow-radfar-az000,elmid-radfar-az225,ellow-radfar-az000 + elmid-radfar-az225,0.7270688588740484,0.7270688588740484,0.7205222856886238,0.7270688588740484,0.8296888283219076,0.8286363122278967,0.8286363122278967
S0-SM_barrel_10,barrel,ellow-radfar-az000,elmid-radfar-az270,ellow-radfar-az000 + elmid-radfar-az270,0.7270688588740484,0.7270688588740484,0.7239229341813171,0.7270688588740484,0.8397043286373789,0.8335002360670111,0.8335002360670111
S0-SM_barrel_10,barrel,ellow-radfar-az000,elmid-radmid-az000,ellow-radfar-az000 + elmid-radmid-az000,0.7270688588740484,0.7270688588740484,0.7094813092348531,0.7270688588740484,0.8269297248430134,0.8177922172105596,0.8177922172105596
S0-SM_barrel_10,barrel,ellow-radfar-az000,elmid-radmid-az180,ellow-radfar-az000 + elmid-radmid-az180,0.7270688588740484,0.7270688588740484,0.6533034700820224,0.7270688588740484,0.8268448911371177,0.7523448133161168,0.7523448133161168
S0-SM_barrel_10,barrel,ellow-radfar-az180,ellow-radmid-az090,ellow-radfar-az180 + ellow-radmid-az090,0.7389912149866511,0.7389912149866511,0.36949560749332555,0.0,0.7389912149866511,0.7389912149866511,0.36949560749332555
S0-SM_barrel_10,barrel,ellow-radfar-az180,ellow-radnear-az225,ellow-radfar-az180 + ellow-radnear-az225,0.8603070242446513,0.8603070242446513,0.7996491196156512,0.8603070242446513,0.917463578567308,0.906395479798119,0.906395479798119
S0-SM_barrel_10,barrel,ellow-radfar-az180,elmid-radfar-az225,ellow-radfar-az180 + elmid-radfar-az225,0.7389912149866511,0.7389912149866511,0.7264834637449251,0.7389912149866511,0.8812467307915698,0.8524313867294468,0.8524313867294468
S0-SM_barrel_10,barrel,ellow-radfar-az180,elmid-radfar-az270,ellow-radfar-az180 + elmid-radfar-az270,0.7389912149866511,0.7389912149866511,0.7298841122376185,0.7389912149866511,0.8808396253861532,0.857151241248344,0.857151241248344
S0-SM_barrel_10,barrel,ellow-radfar-az180,elmid-radmid-az000,ellow-radfar-az180 + elmid-radmid-az000,0.7389912149866511,0.7389912149866511,0.7154424872911544,0.7389912149866511,0.8803210450040362,0.8414239885648359,0.8414239885648359
S0-SM_barrel_10,barrel,ellow-radfar-az180,elmid-radmid-az180,ellow-radfar-az180 + elmid-radmid-az180,0.7389912149866511,0.7389912149866511,0.6592646481383238,0.7389912149866511,0.8802009826240673,0.7764432239197762,0.7764432239197762
S0-SM_barrel_10,barrel,ellow-radmid-az090,ellow-radnear-az225,ellow-radmid-az090 + ellow-radnear-az225,0.8603070242446513,0.8603070242446513,0.43015351212232567,0.0,0.8603070242446514,0.8603070242446514,0.4301535121223257
S0-SM_barrel_10,barrel,ellow-radmid-az090,elmid-radfar-az225,ellow-radmid-az090 + elmid-radfar-az225,0.7139757125031991,0.7139757125031991,0.35698785625159957,0.0,0.7139757125031991,0.7139757125031991,0.35698785625159957
S0-SM_barrel_10,barrel,ellow-radmid-az090,elmid-radfar-az270,ellow-radmid-az090 + elmid-radfar-az270,0.7207770094885859,0.7207770094885859,0.36038850474429296,0.0,0.7207770094885859,0.7207770094885859,0.36038850474429296
S0-SM_barrel_10,barrel,ellow-radmid-az090,elmid-radmid-az000,ellow-radmid-az090 + elmid-radmid-az000,0.6918937595956578,0.6918937595956578,0.3459468797978289,0.0,0.6918937595956578,0.6918937595956578,0.3459468797978289
S0-SM_barrel_10,barrel,ellow-radmid-az090,elmid-radmid-az180,ellow-radmid-az090 + elmid-radmid-az180,0.5795380812899964,0.5795380812899964,0.2897690406449982,0.0,0.5795380812899964,0.5795380812899964,0.2897690406449982
S0-SM_barrel_10,barrel,ellow-radnear-az225,elmid-radfar-az225,ellow-radnear-az225 + elmid-radfar-az225,0.8603070242446513,0.8603070242446513,0.7871413683739252,0.8603070242446513,0.9193927975585451,0.8789641061845599,0.8789641061845599
S0-SM_barrel_10,barrel,ellow-radnear-az225,elmid-radfar-az270,ellow-radnear-az225 + elmid-radfar-az270,0.8603070242446513,0.8603070242446513,0.7905420168666186,0.8603070242446513,0.9192237064863066,0.8840101781559602,0.8840101781559602
S0-SM_barrel_10,barrel,ellow-radnear-az225,elmid-radmid-az000,ellow-radnear-az225 + elmid-radmid-az000,0.8603070242446513,0.8603070242446513,0.7761003919201546,0.8603070242446513,0.9190083143257325,0.8682948601005293,0.8682948601005293
S0-SM_barrel_10,barrel,ellow-radnear-az225,elmid-radmid-az180,ellow-radnear-az225 + elmid-radmid-az180,0.8603070242446513,0.8603070242446513,0.7199225527673239,0.8603070242446513,0.9189584464627802,0.8021594982511006,0.8021594982511006
S0-SM_barrel_10,barrel,elmid-radfar-az225,elmid-radfar-az270,elmid-radfar-az225 + elmid-radfar-az270,0.7207770094885859,0.7207770094885859,0.7173763609958925,0.7207770094885859,0.8372663697584227,0.8321293853592289,0.8321293853592289
S0-SM_barrel_10,barrel,elmid-radfar-az225,elmid-radmid-az000,elmid-radfar-az225 + elmid-radmid-az000,0.7139757125031991,0.7139757125031991,0.7029347360494285,0.7139757125031991,0.8265792258153826,0.8164201930752255,0.8164201930752255
S0-SM_barrel_10,barrel,elmid-radfar-az225,elmid-radmid-az180,elmid-radfar-az225 + elmid-radmid-az180,0.7139757125031991,0.7139757125031991,0.6467568968965978,0.7139757125031991,0.8264835669880887,0.7511565291821999,0.7511565291821999
S0-SM_barrel_10,barrel,elmid-radfar-az270,elmid-radmid-az000,elmid-radfar-az270 + elmid-radmid-az000,0.7207770094885859,0.7207770094885859,0.7063353845421219,0.7207770094885859,0.8365083496240855,0.8212211072405736,0.8212211072405736
S0-SM_barrel_10,barrel,elmid-radfar-az270,elmid-radmid-az180,elmid-radfar-az270 + elmid-radmid-az180,0.7207770094885859,0.7207770094885859,0.6501575453892912,0.7207770094885859,0.8364100336483856,0.7559819796175358,0.7559819796175358
S0-SM_barrel_10,barrel,elmid-radmid-az000,elmid-radmid-az180,elmid-radmid-az000 + elmid-radmid-az180,0.6918937595956578,0.6918937595956578,0.6357159204428271,0.6918937595956578,0.8054204231652756,0.7403116633036874,0.7403116633036874
S0-SM_barrel_11,barrel,elhigh-radmid-az000,elhigh-radmid-az045,elhigh-radmid-az000 + elhigh-radmid-az045,0.69523221588301,0.69523221588301,0.6945652476128767,0.69523221588301,0.8156516020695564,0.8078369607579711,0.8078369607579711
S0-SM_barrel_11,barrel,elhigh-radmid-az000,elhigh-radmid-az270,elhigh-radmid-az000 + elhigh-radmid-az270,0.69523221588301,0.69523221588301,0.6701167886554007,0.69523221588301,0.8096347550585877,0.7933094159834545,0.7933094159834545
S0-SM_barrel_11,barrel,elhigh-radmid-az000,elhigh-radnear-az270,elhigh-radmid-az000 + elhigh-radnear-az270,0.7219290651395056,0.7219290651395056,0.7085806405112578,0.7219290651395056,0.8627873183051155,0.8367418181911991,0.8367418181911991
S0-SM_barrel_11,barrel,elhigh-radmid-az000,ellow-radnear-az180,elhigh-radmid-az000 + ellow-radnear-az180,0.8707749251791697,0.8707749251791697,0.7830035705310898,0.8707749251791697,0.9609851894497045,0.89150124871623,0.89150124871623
S0-SM_barrel_11,barrel,elhigh-radmid-az000,elmid-radmid-az000,elhigh-radmid-az000 + elmid-radmid-az000,0.7374701788498896,0.7374701788498896,0.7163511973664498,0.7374701788498896,0.8411942603053847,0.8291854777545499,0.8291854777545499
S0-SM_barrel_11,barrel,elhigh-radmid-az000,elmid-radmid-az315,elhigh-radmid-az000 + elmid-radmid-az315,0.7482570668601483,0.7482570668601483,0.7217446413715791,0.7482570668601483,0.872971911865118,0.8434818442501562,0.8434818442501562
S0-SM_barrel_11,barrel,elhigh-radmid-az045,elhigh-radmid-az270,elhigh-radmid-az045 + elhigh-radmid-az270,0.6938982793427435,0.6938982793427435,0.6694498203852675,0.6938982793427435,0.7964921799818047,0.7878982487591759,0.7878982487591759
S0-SM_barrel_11,barrel,elhigh-radmid-az045,elhigh-radnear-az270,elhigh-radmid-az045 + elhigh-radnear-az270,0.7219290651395056,0.7219290651395056,0.7079136722411246,0.7219290651395056,0.8652635898428379,0.8313538791151027,0.8313538791151027
S0-SM_barrel_11,barrel,elhigh-radmid-az045,ellow-radnear-az180,elhigh-radmid-az045 + ellow-radnear-az180,0.8707749251791697,0.8707749251791697,0.7823366022609566,0.8707749251791697,0.9625710752945396,0.8850838400869286,0.8850838400869286
S0-SM_barrel_11,barrel,elhigh-radmid-az045,elmid-radmid-az000,elhigh-radmid-az045 + elmid-radmid-az000,0.7374701788498896,0.7374701788498896,0.7156842290963166,0.7374701788498896,0.843017717468258,0.8231366789884105,0.8231366789884105
S0-SM_barrel_11,barrel,elhigh-radmid-az045,elmid-radmid-az315,elhigh-radmid-az045 + elmid-radmid-az315,0.7482570668601483,0.7482570668601483,0.7210776731014459,0.7482570668601483,0.8751643841844658,0.8377819268270976,0.8377819268270976
S0-SM_barrel_11,barrel,elhigh-radmid-az270,elhigh-radnear-az270,elhigh-radmid-az270 + elhigh-radnear-az270,0.7219290651395056,0.7219290651395056,0.6834652132836485,0.7219290651395056,0.8581017703564484,0.8159397459859444,0.8159397459859444
S0-SM_barrel_11,barrel,elhigh-radmid-az270,ellow-radnear-az180,elhigh-radmid-az270 + ellow-radnear-az180,0.8707749251791697,0.8707749251791697,0.7578881433034805,0.8707749251791697,0.957984410232284,0.8721941790301979,0.8721941790301979
S0-SM_barrel_11,barrel,elhigh-radmid-az270,elmid-radmid-az000,elhigh-radmid-az270 + elmid-radmid-az000,0.7374701788498896,0.7374701788498896,0.6912357701388405,0.7374701788498896,0.8377439537300237,0.8093745988466644,0.8093745988466644
S0-SM_barrel_11,barrel,elhigh-radmid-az270,elmid-radmid-az315,elhigh-radmid-az270 + elmid-radmid-az315,0.7482570668601483,0.7482570668601483,0.6966292141439698,0.7482570668601483,0.868823362716959,0.8231382438854885,0.8231382438854885
S0-SM_barrel_11,barrel,elhigh-radnear-az270,ellow-radnear-az180,elhigh-radnear-az270 + ellow-radnear-az180,0.8707749251791697,0.8707749251791697,0.7963519951593376,0.8707749251791697,0.9587936437062871,0.9158171489219367,0.9158171489219367
S0-SM_barrel_11,barrel,elhigh-radnear-az270,elmid-radmid-az000,elhigh-radnear-az270 + elmid-radmid-az000,0.7374701788498896,0.7374701788498896,0.7296996219946976,0.7374701788498896,0.8670788997064366,0.852876656475912,0.852876656475912
S0-SM_barrel_11,barrel,elhigh-radnear-az270,elmid-radmid-az315,elhigh-radnear-az270 + elmid-radmid-az315,0.7482570668601483,0.7482570668601483,0.7350930659998269,0.7482570668601483,0.8699421204115431,0.8666150146421201,0.8666150146421201
S0-SM_barrel_11,barrel,ellow-radnear-az180,elmid-radmid-az000,ellow-radnear-az180 + elmid-radmid-az000,0.8707749251791697,0.8707749251791697,0.8041225520145296,0.8707749251791697,0.9637336595155409,0.9061654576976057,0.9061654576976057
S0-SM_barrel_11,barrel,ellow-radnear-az180,elmid-radmid-az315,ellow-radnear-az180 + elmid-radmid-az315,0.8707749251791697,0.8707749251791697,0.809515996019659,0.8707749251791697,0.9613057841353405,0.9215894222191762,0.9215894222191762
S0-SM_barrel_11,barrel,elmid-radmid-az000,elmid-radmid-az315,elmid-radmid-az000 + elmid-radmid-az315,0.7482570668601483,0.7482570668601483,0.742863622855019,0.7482570668601483,0.8767716459755696,0.8591672635931513,0.8591672635931513
S0-SM_barrel_12,barrel,elhigh-radmid-az000,elhigh-radmid-az180,elhigh-radmid-az000 + elhigh-radmid-az180,0.7976457424245886,0.7976457424245886,0.7883177702747641,0.7976457424245886,0.9222044473285536,0.914042053941072,0.914042053941072
S0-SM_barrel_12,barrel,elhigh-radmid-az000,elhigh-radmid-az315,elhigh-radmid-az000 + elhigh-radmid-az315,0.7976457424245886,0.7976457424245886,0.7585479387386851,0.7976457424245886,0.9205565475351004,0.883450075918231,0.883450075918231
S0-SM_barrel_12,barrel,elhigh-radmid-az000,ellow-radfar-az045,elhigh-radmid-az000 + ellow-radfar-az045,0.7976457424245886,0.7976457424245886,0.7900736775893424,0.7976457424245886,0.928619248200197,0.9000171735139301,0.9000171735139301
S0-SM_barrel_12,barrel,elhigh-radmid-az000,ellow-radfar-az135,elhigh-radmid-az000 + ellow-radfar-az135,0.7976457424245886,0.7976457424245886,0.784351969821488,0.7976457424245886,0.9244064043156853,0.9037952262194648,0.9037952262194648
S0-SM_barrel_12,barrel,elhigh-radmid-az000,ellow-radmid-az135,elhigh-radmid-az000 + ellow-radmid-az135,0.7976457424245886,0.7976457424245886,0.7819880922509466,0.7976457424245886,0.9303578460453416,0.8870805343386285,0.8870805343386285
S0-SM_barrel_12,barrel,elhigh-radmid-az000,ellow-radnear-az090,elhigh-radmid-az000 + ellow-radnear-az090,0.9001642757389838,0.9001642757389838,0.8489050090817862,0.9001642757389838,0.9480443960667637,0.9427484132821893,0.9427484132821893
S0-SM_barrel_12,barrel,elhigh-radmid-az000,elmid-radnear-az090,elhigh-radmid-az000 + elmid-radnear-az090,0.8419488284512369,0.8419488284512369,0.8197972854379127,0.8419488284512369,0.9337571597548227,0.9315035785908315,0.9315035785908315
S0-SM_barrel_12,barrel,elhigh-radmid-az180,elhigh-radmid-az315,elhigh-radmid-az180 + elhigh-radmid-az315,0.7789897981249396,0.7789897981249396,0.7492199665888606,0.7789897981249396,0.9034760319840507,0.8745425044226875,0.8745425044226875
S0-SM_barrel_12,barrel,elhigh-radmid-az180,ellow-radfar-az045,elhigh-radmid-az180 + ellow-radfar-az045,0.7825016127540962,0.7825016127540962,0.7807457054395179,0.7825016127540962,0.9116420775943515,0.8912712137099956,0.8912712137099956
